content,label,category
连获三年青创奖学生身份之谜揭开：为西南大学段书凯院长之子澎湃新闻此前报道，全国青少年科技创新大赛中有一位学生连续3年获奖，且获奖成果横跨物理学、计算机存算一体和人工智能。这位来自西南大学附属中学的学生段某严因其获奖成果与西南大学人工智能学院院长段书凯一专利高度相似，引发了外界对两人关系的关注。近日，澎湃新闻记者通过段书凯博士学位论文证实，两人确为父子。7月22日，澎湃新闻（www.thepaper.cn）记者找到段书凯的重庆大学博士学位论文《高维和时滞混沌系统的理论研究及电路实现》在该论文的致谢中，段书凯提到，“特别感谢我的妻子王丽丹博士和我刚满三岁的儿子段X严。”论文时间为2006年10月。随后记者对照了王丽丹的重庆大学博士学位论文《多卷混沌发生器的设计、电路实现与应用》，在论文致谢中王丽丹写道，“特别感谢我的丈夫段书凯博士后和儿子段X严。”该论文答辩时间为2008年5月。针对段某严连获三年青创赛奖且一等奖作品与段书凯专利高度相似，7月22日下午，澎湃新闻致电中国科协青少年科技中心，询问中国科协是否开展了相关调查。中国科协青少年科技中心一位工作人员表示，“对于公众关注的相关问题，我们正在开展相关工作，将及时通报有关进展的情况。”如果存在参赛造假将如何处理？该工作人员表示，“我们会继续关注这个事情。”,0,教育考试
"#沈阳身边事#暴雪!沈阳部分学校已提前放学。为缓解家长晚上接孩子的交通压力,确保孩子安全,大学区决定提前放学,五年级今天放学时间为1:20!请家长尽量准时接孩子,,家长一定和校车司机沟通好!请放心,班主任老师会一直在教室陪伴!直到最后一个孩子接走!暴雪过后，很多人都找不到自己家！",0,教育考试
今天！！！在心理课上！老师给我们讲关于人与人之间性格不同的问题！然后！！！给我们看了个视频！一位男子【此男子为Arashi的相叶雅纪！】去幼儿园，孩子们分为各个血型为一班，观察他们不同血型对男子摔碎花瓶有什么不同的反应！就因为这个视频！竟然炸出了班级的三位j家饭！！！一...展开全文c,0,教育考试
【网爆武汉一研三学生坠楼身亡，生前最后一句话：妈妈，我受不了了】据@陶崇园姐姐：我弟系武汉理工大自动化学院研三学生，2018年3月26日清晨在其研究生导师长期的精神压迫下，不堪重负坠楼身亡，更悲惨的是这一幕竟然发生在自己母亲的眼前。他生前对母亲说的最后一句话是：“妈妈，我受不了了，我真的不知道该如何摆脱王攀老师。”直指其导师对他长期以来的压迫已经到了令他精神崩溃的地步。,0,教育考试
眼看就要高考了，预祝各位学子高考顺利！另外有人捡到准考证，有认识的麻烦通知一下：姓名：白娅倩、考点：普宁一中、考场：013、座号：11、准考证号：204101311。联系电话：15935078941。麻烦各位转发一下！@普宁论坛2揭阳·普宁万泰汇广场,1,教育考试
又双震惊！男子娶山大女研究生，结果却生出了黑人宝宝。孔子的故乡，估计孔子都气得要从棺材里爬出来了。这算谁的？,1,教育考试
妹妹是一名高中英语老师，今年教高三，看到学生给她的信，心里倍感欣慰，内心忽然有一种想去听她一节课的冲动！再看看她给学生的寄语，甚是用心，作为哥哥，自叹不如！今天高考，希望妹妹的学生都能金榜题名，也祝愿河南的学子都能旗开得胜，老乡，加油@河南教育@郑州市教育局@郑州七中领导力社萤火组,0,教育考试
此女孩名叫刘海燕20岁，湖南常德人以698分考入美国哈佛大学，美国举行全国学术论坛，以第一名夺冠回国#心动的感觉##搞笑#幸福搞笑驿站的微博视频,1,教育考试
据说新华字典的最新修正版中，地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang。。。[黑线]好吧，主页君表示高中白学了[泪],1,教育考试
#河南专升本#想了很久这段话还是决定发出来，同为某一机构的考生，却因氪金氪不过高端协议班的同学，被区别对待。跟朋友差了两天交钱就比朋友多交了1k，难道5k就不是钱了嘛，父母辛辛苦苦挣的钱，只是想让我们有一个理想的成绩，据说某一泄题这种事情，也是真的让我们这些没钱氪金的同学寒了心，啧啧啧。都说某一认钱不认人，这次也是着实领略到了，作为普通班的同学只是因为没有氪金同大家一样成为陪跑人员，勤勤恳恳一整年，却干不过人民币玩家，真是醉了。,0,教育考试
【南京航空航天大学本科生可以申请男女合住】为增进同学之间的交往，培养健康的性取向和健康的人格，同时将学生宿舍管理工作与国际接轨！好先进，好羡慕嫉妒恨啊！,1,教育考试
【哈佛大学图书馆馆训】1.现在睡觉的话，会做梦；而现在学习的话，会让梦实现。2.我无所事事的度过了今天，是昨天死去的人们所期望的明天。3.学习不是人生的全部，但学习都征服不了，那你还能做什么？4.今天不想走，明天就要跑了。5.此刻睡觉的口水将变成明天流下的泪水。,1,教育考试
全军覆没！麻省理工零录取中国学生，斯坦福取消大陆面试全军覆没！麻省理工零录取中国学生，斯坦福取消大陆面试,1,教育考试
#太原新闻##长治身边事#【武乡职中学生疑食物中毒多人住院治疗】11月22日晚，山西武乡县职业中学部分学生出现腹痛、呕吐等症状，疑似食物中毒，先后有20名学生住院治疗，50余名学生留院观察。事件发生后，武乡职中及时组织排查，县政府分管领导带领县教科、卫计、食药监等部门和医护人员迅速开展调查...展开全文c,0,教育考试
现在学生发育早，挑衅老师表情屌。少家教是必须的，揪着老师头发跑。秒拍视频.,0,教育考试
成都七中,1,教育考试
《会计职业规划线路图》2013年人力资源管理师，导游证，半年毕业专升本，物业管理师，会计证协议保过班，好口碑，好机构，好培训，百泰尚学，...网页链接,0,教育考试
#博士当辅导员该不该大惊小怪#【博士当辅导员有什么可大惊小怪】博士居多，名校毕业……近日，武汉大学公示的辅导员录取名单引发热议，不乏论调认为博士当辅导员是学历贬值、社会内卷的表现。“博士当辅导员”引发大材小用之论，说明一些人的刻板印象还很严重。在其眼里，辅导员的工作并不“高级”，不...全文,0,教育考试
帮忙转一下，一名北京三中的学生，叫谢露，13岁，消失几天了，他爸爸的号码是186-1109-8634，或者182-1018-3168，爱心接力，我的好友们都帮她忙转下，必有好报！！！,1,教育考试
广东省高州市新垌一中初三学生校园暴力的视频在朋友圈传播初中生凌晨在宿舍遭疯狂围殴多名学生淡定围观无动于衷导致18岁少年致死！网页链接,1,教育考试
香港大学学生会在🍎刊登全页广告标题为“致香港人：愿我们以生命回报自由”。#香港##爱奇艺遭美国证监会调查#,0,教育考试
【7岁幼女遭班主任强奸险些丧命】河南南阳宛城区红泥湾镇一7岁二年级女生明明(化名)放学后被班主任老师刘翔宇叫到办公室...一小时后回到家神情异常~下身大出血三小时!险些丧命！强奸幼女的畜生配当老师？！孩子的哭声撕心裂肺~心灵创伤如何抚平？！~http://t.cn/htQJ72,1,教育考试
#全民阅读周#【那些年我们背过的经典古文[微风]】“出淤泥而不染，濯清涟而不妖…”、“寄蜉蝣于天地，渺沧海之一粟…”这些耳熟能详的名句，后面是什么内容？《阿房宫赋》、《爱莲说》、《滕王阁序》、《出师表》、《劝学》…那些年烂熟于心的经典，他们的作者是谁？你还能背出几篇？转起重温！,0,教育考试
刚接到微友消息，他捡到一准考证，有认识的请联系15824932131，洛阳的白娅倩，考点市一中，考场013，坐号11，准考证号204101311！明天要考试了别让她着急，求扩散转发！大雁旅游网郭小沫，希望大家爱心接力。,1,教育考试
@杜芝富因为新华字典上无（自由）二字，今天被禁言15天，请看新华字典有无（自由）二字的证据截图，@微博管理员@微博社区委员会,1,教育考试
"朋友们，我们也想不到这样的事会发生在自己朋友身上，高考分数真的被掉包了，却查找不出原因，现在只求大家看到能够帮忙转发。还一个公道！！！各界好心人士：本人杨婷婷，惠安一中2013年高考文科考生，考生号13350521110113,准考证号152101101.现向各界正义爱心人士说说本人高考",1,教育考试
中美不同的教育方式的结果是：教育进展国际评估组织的调查显示，在21个被调查国家中，中国孩子的计算能力排名第一，想象力排名倒数第一，创造力排名倒数第五。此外，在中国的中小学生中，认为自己有好奇心和想象力的只占4.7%，而希望培养想象力和创造力的只占14.9%。,1,教育考试
#培训机构回应设协议班专升本保过#这钱你们也恰？有没有机构找我？钱到位了我也可以反水倒打一耙的六十条说你们的微博上百条说你们的评论一秒删完,0,教育考试
【小学生一秒钟跳绳7.3下破两世界纪录裁判8次慢放才数清[震惊]】近日，在“世界学生跳绳锦标赛”上，广州五年级小学生岑小林，以30秒跳绳220下的成绩，打破两项“单脚单摇”世界纪录。因速度太快，8个国际裁判看慢回放，数了8遍才确认其成绩……http://t.cn/R47TWas从头到尾没看到绳子的举手！,0,教育考试
【#福建荔城警方通报学生打架视频#：两名初中生被传唤到案】3月27日，福建莆田。荔城警方通报，网传数段“学生打架”视频，因口角矛盾，两名初中生对一名初中生实施殴打，打人者已被依法传唤到案，案件在进一步办理。cr福建荔城警方通报“学生打架”视频：两名初中生被传唤到案七环视频的微博视频,0,教育考试
【师生课堂口角升级互扇耳光后扭打】近日，有网友上传一段视频：在某校的一节课上，老师与学生发生矛盾。当被说是“奇葩”后，老师动手打了女生耳光，女生则予以反击，双方随后扭打在一起……老师打人不对，不过这学生的态度…师生课堂口...,0,教育考试
